gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rasl12	30.777970900947736	-0.6907863853729511	2.4663717549883346	-0.2800820208777563	0.7794145781614712	0.9999023427309804
Rasl2	0.22843183556179392	-1.2494050734937958	4.994544229880264	-0.2501539712110525	0.8024682794098528	NA
Rassf1	1348.7022757321972	-0.30147955970744306	0.890032814133839	-0.3387285894631161	0.734814201276532	0.9999023427309804
Rassf10	2.518074884128268	-0.28461819784272574	3.4787080378840733	-0.08181721338587672	0.9347920676634469	0.9999023427309804
Rassf2	936.3459754326894	0.3755561394235183	1.123597542553179	0.33424435814458314	0.7381951738856065	0.9999023427309804
Rassf3	23.751821422894995	4.074921801156076	2.0020102563811215	2.03541504753427	0.04180912851443208	0.9999023427309804
Rassf4	64.94059598704283	2.694370796764689	1.5156815106288561	1.777662904686879	0.07545923563681335	0.9999023427309804
Rassf5	4872.365062957593	-0.08909063553004948	0.894330329215817	-0.09961714661758989	0.9206482805079065	0.9999023427309804
Rassf6	41.59188504975139	-2.888337272062412	3.3134440296280174	-0.87170244803763	0.38337072442455034	0.9999023427309804
Rassf7	163.47209901592328	0.06710713270961724	1.0053914800417436	0.06674726615629463	0.9467829052337636	0.9999023427309804
Rassf8	0.44189555579204576	-2.2103366188368865	4.893907060115506	-0.45165071418105723	0.651520629140504	NA
Rassf9	8.486672963367221	1.1314355070523654	1.8213290521354883	0.6212142203111347	0.5344586842584429	0.9999023427309804
Raver1	524.8443519671957	-0.21224174421199166	0.9083339081635635	-0.23366048795986744	0.8152485646820211	0.9999023427309804
Raver2	33.92746116431393	2.9097642810342745	2.1816051712903417	1.3337721780853924	0.18227853164147342	0.9999023427309804
Rax	6.719977564315368	0.5862030874465276	1.7248465371456476	0.3398581119086701	0.7339633827834227	0.9999023427309804
Rb1	329.8772764452515	-2.31597662051081	1.3360045843322634	-1.7335094861731613	0.08300515290603663	0.9999023427309804
Rb1cc1	641.34761396730255	-0.13007934238042837	1.179067329644639	-0.11032393071194092	0.9121524791412073	0.9999023427309804
Rbak	178.400016396017	1.534456949184109	1.9507386153314923	0.7866030523640175	0.43151427189353475	0.9999023427309804
Rbbp4	1012.2032837903612	0.4330489329091579	0.9488611561701354	0.45638809228640204	0.6481109270087848	0.9999023427309804
Rbbp5	280.4740521903855	0.688629963305241	2.1423056137303775	0.3214433827235955	0.747874411357411	0.9999023427309804
Rbbp6	498.575054930081	0.6390122209880024	1.0317042811778758	0.6193753700997102	0.5356691028405333	0.9999023427309804
Rbbp7	3388.410935858605	0.6451970038956915	0.9255371655041548	0.6971054517775549	0.48573680262504176	0.9999023427309804
Rbbp8	415.8196623680528	-1.0653484009541916	0.8756399424514907	-1.2166512162197427	0.22373694739448724	0.9999023427309804
Rbbp9	103.98643264498175	1.7816279714135075	2.364369535521385	0.7535319435676231	0.45113032328106434	0.9999023427309804
Rbck1	3150.776911727883	0.0798028407439547	0.8916568531680716	0.08949949799680659	0.9286849525243334	0.9999023427309804
Rbfa	229.03500313740804	1.1240657647770393	2.465067501181049	0.45599796526402764	0.6483914413881753	0.9999023427309804
Rbfox2	0	NA	NA	NA	NA	NA
Rbfox3	1.9307176110402697	4.560868372158689	4.81575708908527	0.9470719323646375	0.3436021258938974	0.9999023427309804
Rbis	398.5080300189903	0.17368804296736565	0.9321775479085865	0.18632506581718086	0.8521898519573259	0.9999023427309804
Rbks	91.69013724772603	0.11152956482299989	1.068128090663831	0.10441590835204546	0.9168392986499581	0.9999023427309804
Rbl1	408.30967138246774	-0.4389230660806816	1.0557997968213215	-0.4157256587869592	0.6776107632494714	0.9999023427309804
Rbl2	3410.877835237711	-0.9716696041521238	0.9304950485624309	-1.0442501608722212	0.2963696649132792	0.9999023427309804
Rbm10	972.8655014022406	0.23159634585185482	0.8945494917054642	0.2588971856775805	0.7957145696802475	0.9999023427309804
Rbm11	24.620932118983276	0.9530213084552633	1.9030075737505228	0.5007974332845199	0.6165136922159582	0.9999023427309804
Rbm12	359.8749265122025	-0.4601599413136504	0.8933347642365421	-0.5151035868473229	0.6064806363982641	0.9999023427309804
Rbm12b1	193.04621333024576	1.4590265003040153	2.4417687372324552	0.5975285366122355	0.5501545604650323	0.9999023427309804
Rbm12b2	439.485934029371	-0.7770567363603884	1.0668217107655837	-0.7283848168057517	0.46637805496164486	0.9999023427309804
Rbm14	298.44718881049926	-0.8891410850873113	1.1032536262837822	-0.8059262747064869	0.42028536024584684	0.9999023427309804
Rbm15	2218.7161369890855	-1.0239978942963224	0.9786040085775619	-1.046386368051713	0.29538268398385215	0.9999023427309804
Rbm15b	161.1350591265467	0.2752292128972291	2.4909562520374706	0.11049138766371595	0.9120196796993034	0.9999023427309804
Rbm17	1089.5274251603148	-0.31072279117223384	0.8647090684191898	-0.3593379583034545	0.7193422813541075	0.9999023427309804
Rbm18	1329.2824353584108	-1.4124679484165164	1.0506983919791184	-1.3443134197207258	0.17884705783958582	0.9999023427309804
Rbm19	195.84283819635579	1.420202951619031	1.944337711621594	0.730430183568558	0.46512727411368987	0.9999023427309804
Rbm20	0.7475071263615509	1.2852791293585681	4.892638981929828	0.2626964985778716	0.792784515761823	NA
Rbm22	408.0094920369525	0.49136698131871465	0.9008568249700181	0.5454440347222413	0.5854481617425967	0.9999023427309804
Rbm25	3280.930243824327	0.07246731709437244	0.8525252223225903	0.08500313562212855	0.9322588978682692	0.9999023427309804
Rbm26	979.0232416419095	-0.3057860467963003	1.1196637120816375	-0.27310525785264056	0.7847723051344853	0.9999023427309804
Rbm27	478.11507884314534	-1.3776694181435971	1.0886998753711052	-1.2654262660533426	0.2057185644865642	0.9999023427309804
Rbm28	548.4895150757901	0.6371359780676803	1.0649863515639548	0.5982574115922075	0.5496681889087245	0.9999023427309804
Rbm3	3295.3499166498596	0.025027940967726998	0.8902312579375765	0.02811397683980444	0.9775712465740184	0.9999023427309804
Rbm33	385.5037149855918	0.29291222149839874	0.9025549428269026	0.3245367208127685	0.7455317261428405	0.9999023427309804
Rbm34	582.788256463611	-1.8203778927192293	1.2817687981441412	-1.420207681256506	0.1555472280851221	0.9999023427309804
Rbm38	2115.6811202241124	-0.6822617250485722	0.8553009886832839	-0.7976861176074382	0.42505266192008434	0.9999023427309804
Rbm39	7417.180544104351	-0.08040433885264676	0.8681930762067576	-0.09261112655256734	0.9262125040301356	0.9999023427309804
