gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
0610010K14Rik	394.61676019168317	-0.2414102908688646	0.4068057888679574	-0.5934288485438011	0.5528941871059063	0.99996276079156
0610030E20Rik	359.68817311197864	0.03518970531218749	0.4504007085011105	0.07812977343951209	0.9377248237958395	0.99996276079156
1110004F10Rik	2010.8525768380541	-0.17784908076837805	0.24836244379727676	-0.716086852944423	0.4739377212022496	0.99996276079156
1110038F14Rik	644.8904931127563	-0.32941194405245905	0.337183302398146	-0.9769521257713096	0.3285928540220369	0.99996276079156
1110059E24Rik	180.68475412395838	-0.8590150090080215	0.7603533310533279	-1.1297576717629634	0.2585783485774078	0.99996276079156
1110059G10Rik	177.57850428676113	0.33317690253679394	0.7164066579283097	0.4650667310941361	0.6418836696889129	0.99996276079156
1110065P20Rik	14.640216623583665	0.5411081965947079	1.7273095677716606	0.3132664848795876	0.7540782107340223	0.99996276079156
1190005I06Rik	0.3722826198178221	2.300755027598006	4.939238575701953	0.46581168176737203	0.6413503026542449	NA
1500009L16Rik	8.91844035654973	1.9337987628807662	2.3640372829991088	0.8180068803430522	0.41335325856031757	0.99996276079156
1500011B03Rik	551.9603961265924	-0.055009321295628244	0.37400090721527823	-0.14708338999820766	0.8830662001460108	0.99996276079156
1600012H06Rik	374.12984470035093	0.7697175630492328	0.8383697308559581	0.9181123014345557	0.35856007527389505	0.99996276079156
1600014C10Rik	1003.1311230327512	0.3747552831625944	0.45545610166125605	0.8228131795703054	0.4106142406736757	0.99996276079156
1600029O15Rik	14.242637696820639	1.5090872097262318	2.16329283620217	0.6975880400803955	0.4854348632309426	0.99996276079156
1700001C19Rik	1.1850785309181382	2.2865957358909834	4.830646689050558	0.47335188911122866	0.6359621480355551	NA
1700001J03Rik	2.2541304739629697	-4.456699205491852	4.8065970861259935	-0.927204657606084	0.3538202850431761	NA
1700001K19Rik	1.9205180425429433	-4.22883137911113	4.810320878125651	-0.8791162764923284	0.3793382334094398	NA
1700001O22Rik	66.42993388836348	-1.359251918021709	0.9871309240964856	-1.3769722787945513	0.16852081863825374	0.99996276079156
1700001P01Rik	10.01220131214884	-0.5128800138167315	3.4958534424605925	-0.14671095978661383	0.8833601675588599	0.99996276079156
1700003F12Rik	3.7279318680283593	-1.8512993279917442	4.662717413874013	-0.3970430038250151	0.6913357489391297	NA
1700008O03Rik	0.3567034753476068	0.2947494928487904	4.951815629178561	0.059523519234435905	0.9525351330460272	NA
1700010I14Rik	98.8393142134896	-1.7470580497207453	1.2172620193362718	-1.4352358177357343	0.15121991016993633	0.99996276079156
1700011L22Rik	1.225093447011301	-1.1192083987425216	4.781065095419327	-0.2340918553513986	0.8149136687771732	NA
1700017B05Rik	130.68351886301915	0.4528316747435427	0.6836800557582174	0.6623444269430115	0.5077505105859998	0.99996276079156
1700018B08Rik	1.0263315488810154	1.5319771595171658	4.829133440795893	0.31723645210861673	0.751064192494623	NA
1700019A02Rik	2.2847334173479155	-3.062762820315197	4.53942911184531	-0.6747022026014549	0.4998649848803996	NA
1700019D03Rik	497.4531296618911	-0.26712675345726966	0.4291715943987282	-0.6224241234593257	0.5336630221083	0.99996276079156
1700020L24Rik	25.97073429254626	-1.662347614253302	2.01051110172836	-0.8268283685796337	0.40833434838501376	0.99996276079156
1700022I11Rik	1.3830350242286222	1.0810778720219463	4.743832108925625	0.2278912590493821	0.8197307782140667	NA
1700025G04Rik	85.16758792745172	0.40659144936704966	0.82729131689362	0.4914731256865501	0.6230918551646032	0.99996276079156
1700028J19Rik	3.228868978847518	2.077873659101949	4.066464314442176	0.510977964745028	0.6093664865228035	NA
1700028K03Rik	8.741659932395407	-2.99896765920905	2.561699663841572	-1.1706944813006466	0.2417216042920066	0.99996276079156
1700029F12Rik	2.3371087810215654	-0.4953325288272711	4.54175219582208	-0.10906198917741997	0.9131533232417368	NA
1700029H14Rik	17.899136219174515	1.666011319007865	2.260473656141234	0.7370186838858576	0.4611109873175585	0.99996276079156
1700029J07Rik	67.09805827101948	0.026421125976105537	1.344784323626309	0.019647110329825263	0.9843248824658577	0.99996276079156
