D30_M1234_CD4512_CX3CR6Neg_S31	D30_M1234_CD4512_Slamf6_S29	D30_M567_CD4512_CX3CR6Neg_S24	D30_M567_CD4512_Slamf6_S35
18.559613343265923	135.50127233846257	1049.8727162420048	80.07777637068044
0	16.8498991508969	0	1.5399572378977007
17.67582223168183	4.914553919011595	24.670638240673743	7.699786189488504
0.8837911115840915	0	0	1.5399572378977007
13.256866673761373	19.65821567604638	0	0
51.25988447187731	78.63286270418553	4.568636711235878	50.818588850624124
730.8952492800437	647.3169590469558	1186.931817579081	568.2442207842515
796.2957915372665	687.335469530336	1412.6224711141335	923.9743427386204
2.6513733347522743	4.212474787724225	0	4.619871713693102
10.605493339009097	7.722870444161079	0	0
1276.1943651274282	1065.756121294229	1299.3202806754837	1176.5273297538433
999.5677472016075	659.9543834101286	1223.4809112689682	1093.3696389073675
75.12224448464778	98.99315751151929	2.741182026741527	0
11.489284450593189	14.743661757034786	0	64.67820399170343
0	0	0	0
4.418955557920458	0	0	0
206.8071201106774	294.8732351406957	84.06291548674015	214.05405606778038
5.302746669504549	16.8498991508969	0	29.25918752005631
369.4246846421502	472.4992553564005	57.564822561572065	586.7237076390239
0.8837911115840915	0.7020791312873708	2.741182026741527	1.5399572378977007
16.79203112009774	16.14782001960953	0	0
13.256866673761373	32.29564003921906	3.6549093689887027	10.779700665283904
90.14669338157734	84.95157488577186	0	178.63503959613328
21.210986678018195	21.062373938621125	0	23.099358568465508
671.6812448039095	471.0950970938258	0.9137273422471757	451.20747070402626
465.7579158048162	401.5892630963761	1112.91990285706	346.4903785269826
1.767582223168183	32.29564003921906	0	1.5399572378977007
589.488671426589	515.3260823649301	1846.642958681542	340.33054957539184
137.87141340711827	143.22414278262363	0	141.67606588658845
0	0	0	0
290.7672757111661	65.99543834101286	40.20400305887573	287.97200348687
159.08240008513647	185.34889065986587	0	275.65234558368843
1006.6380760942802	1818.3849500342903	69.44327801078535	1151.88801394748
435.7090180109571	322.9564003921906	475.1382179685313	403.4687963291976
16.79203112009774	24.572769595057977	1.8274546844943513	10.779700665283904
130.80108451444553	334.1896664927885	57.564822561572065	234.0735001604505
672.5650359154936	644.5086425218063	31.980456978651148	358.81003643016425
0	25.97692785763272	0	0
405.660120217098	244.32353768800502	3.6549093689887027	324.93097719641486
360.58677352630934	540.6009310912755	718.1896910062801	491.2463588893665
237.7398090161206	290.6607603529715	3.6549093689887027	100.09722046335054
296.95381349225477	307.5106595038684	633.2130481772928	315.69123376902866
10.605493339009097	26.67900698892009	0	15.399572378977007
4.418955557920458	1.4041582625747415	0	7.699786189488504
92.79806671632961	46.33722266496647	0.9137273422471757	32.33910199585171
336.7244135135389	233.0902715874071	146.1963747595481	311.07136205533556
290.7672757111661	299.78778905970734	0	223.29379949516658
182.94476009790694	218.3466098303723	21.015728871685038	152.45576655187236
96.33323116266597	18.25405741347164	0	36.958973709544814
349.09748907571617	543.409247616425	1228.9632753224512	694.520714291863
202.38816455275696	183.94473239729115	2.741182026741527	106.25704941494135
15.908240008513648	9.82910783802319	0	23.099358568465508
116.66042672910008	23.168611332483234	0	0
42.42197335603639	25.274848726345347	0	6.159828951590803
0	10.531186969310562	0	0
2.6513733347522743	3.5103956564368537	0	1.5399572378977007
904.1183071505257	76.52662531032341	2264.2163540885012	164.77542445505398
30.932688905443204	7.722870444161079	0	55.438460564317225
52.1436755834614	42.12474787724225	12.792182791460458	81.61773360857813
272.2076623679002	339.80629954308745	452.2950344123519	221.7538422572689
0	3.5103956564368537	0	0
1.767582223168183	59.676726159426515	21.015728871685038	76.99786189488503
8.837911115840916	11.935345231885304	1.8274546844943513	0
50.37609336029322	61.080884422001255	0	157.07563826556546
1467.977036341176	1774.8560438944733	2083.2983403235603	1914.1668467068419
1382.249298517519	954.8276185508242	43.85891242786443	1361.3221983015674
0	14.041582625747415	0	0
0	0	3.6549093689887027	0
394.1708357665048	216.2403724365102	1102.868902092341	267.9525593941999
1.767582223168183	0.7020791312873708	0	3.0799144757954013
3.535164446336366	7.020791312873707	12.792182791460458	9.239743427386204
6.18653778108864	16.14782001960953	18.27454684494351	15.399572378977007
706.1490981556891	497.0720249514585	461.4323078348237	445.0476417524355
17.67582223168183	11.233266100597932	0	0
14.140657785345464	17.55197828218427	3.6549093689887027	35.41901647164711
0	46.33722266496647	571.993316246732	0
725.5925026105391	438.79945705460676	6.396091395730229	696.0606715297607
10.605493339009097	7.020791312873707	2.741182026741527	9.239743427386204
4.418955557920458	7.020791312873707	1.8274546844943513	13.859615141079306
197.9692089948365	223.9632428806713	292.3927495190962	33.879059233749416
1431.7416007662282	1780.4726769447723	882.6606126107716	1279.7044646929892
12.37307556217728	7.020791312873707	0	0
4.418955557920458	0	1.8274546844943513	1.5399572378977007
12.37307556217728	0	0	0
0	1.4041582625747415	0	7.699786189488504
1.767582223168183	2.808316525149483	0	1.5399572378977007
0.8837911115840915	17.55197828218427	0	0
258.95079569413883	214.1341350426481	980.4294382312195	187.87478302351948
2.6513733347522743	7.020791312873707	3.6549093689887027	1.5399572378977007
7.954120004256824	5.616633050298966	1.8274546844943513	3.0799144757954013
49.49230224870912	113.0347401372667	105.0786443584252	97.01730598755515
40.654391132868206	27.38108612020746	0.9137273422471757	9.239743427386204
14.140657785345464	7.722870444161079	39.29027571662855	6.159828951590803
2.6513733347522743	1.4041582625747415	24.670638240673743	0
67.16812448039096	58.974647028139145	78.5805514332571	107.79700665283904
6.18653778108864	0	0	0
7.070328892672732	4.914553919011595	4.568636711235878	0
6.18653778108864	2.808316525149483	0	0
285.46452904166154	322.25432126090317	0	298.75170415215393
0.8837911115840915	1.4041582625747415	0	35.41901647164711
5715.47711861432	5489.556727535952	12947.516439642479	7625.868242069414
23.86236001277047	45.6351435336791	2.741182026741527	346.4903785269826
0	7.020791312873707	0.9137273422471757	0
228.9018979002797	258.36512031375247	202.847469978873	4.619871713693102
132.56866673761374	137.60750973232467	9.137273422471756	109.33696389073674
6.18653778108864	0.7020791312873708	24.670638240673743	10.779700665283904
130.80108451444553	158.6698836709458	0	158.61559550346317
517.9015913882777	521.6447945465164	851.5938829743677	589.8036221148194
3.535164446336366	1.4041582625747415	0	4.619871713693102
69.81949781514322	180.4343367408543	0	150.91580931397468
0.8837911115840915	12.637424363172673	0	64.67820399170343
0	0.7020791312873708	0	0
22.978568901186378	3.5103956564368537	0	3.0799144757954013
0	0	0.9137273422471757	0
57.446422252965945	47.039301796253845	24.670638240673743	64.67820399170343
0	2.1062373938621124	1.8274546844943513	0
16.79203112009774	23.168611332483234	20.102001529437864	41.578845423237915
38.88680890970003	5.616633050298966	0	47.73867437482872
49.49230224870912	42.12474787724225	0.9137273422471757	0
441.89555579204574	247.83393334444187	0	280.27221729738153
152.01207119246374	231.68611332483235	711.7935996105498	298.75170415215393
11.489284450593189	9.82910783802319	22.84318355617939	1.5399572378977007
4.418955557920458	3.5103956564368537	0	0
263.36975125205925	627.6587433709095	518.9971303963957	666.8014840097044
76.00603559623187	81.441179229335	4.568636711235878	18.479486854772407
6.18653778108864	0.7020791312873708	0	0
1741.9522809322443	1591.6133906284695	677.9856879474044	1683.1732610221868
3.535164446336366	2.1062373938621124	0	0
110.47388894801144	21.062373938621125	0	16.939529616874708
167.0365200893933	155.8615671457963	0	36.958973709544814
0	1.4041582625747415	0	4.619871713693102
787.4578804214256	1264.4445154485547	1016.9785319211065	502.02605955465043
1300.9405162517826	1566.3385419021242	2022.9923357352468	2072.782442210305
1.767582223168183	0.7020791312873708	0	6.159828951590803
10.605493339009097	0	0	0
64.51675114563868	61.080884422001255	151.67873881303115	217.1339705435758
5.302746669504549	1.4041582625747415	0.9137273422471757	1.5399572378977007
421.5683602256116	395.27055091478974	551.8913147172941	438.8878128008447
166.1527289778092	82.84533749190975	1.8274546844943513	160.15555274136088
1.767582223168183	1.4041582625747415	0.9137273422471757	1.5399572378977007
32.700271128611384	39.31643135209276	10.964728106966108	20.01944409267011
413.6142402213548	761.7558574467973	169.0395583157275	471.2269147966964
6.18653778108864	17.55197828218427	45.68636711235878	6.159828951590803
231.55327123503199	181.13641587214167	240.3102910110072	190.95469749931488
7.954120004256824	12.637424363172673	32.894184320898326	21.55940133056781
7.070328892672732	67.3995966035876	0	38.49893094744252
0	10.531186969310562	0	0
18.559613343265923	16.8498991508969	0	0
15.908240008513648	0	0	35.41901647164711
0	0	0.9137273422471757	0
873.1856182450824	552.5362763231608	0	452.747427941924
111.35768005959552	290.6607603529715	569.2521342199905	175.55512512033786
0	0.7020791312873708	0.9137273422471757	0
849.3232582323119	1021.5251360231244	1639.226851991433	913.1946420733365
1612.034987529383	1133.1557178978164	1496.6853866008737	1752.4713367275833
147.59311563454327	340.50837867437485	0	206.3542698782919
2927.116161566511	2678.4318858613196	2054.972792713898	2356.134573983482
7.070328892672732	0	0	0
637.2133914521299	382.63312655161707	0.9137273422471757	237.1534146362459
1113.5768005959553	1223.0218467026	140.71401070606504	1490.6786062849742
97.21702227425007	65.99543834101286	0	207.8942271161896
298.72139571542294	218.3466098303723	91.37273422471756	287.97200348687
212.10986678018196	350.337486512398	1874.9685062912044	505.1059740304458
517.9015913882777	481.6262840631363	1599.0228489325573	355.7301219543688
524.0881291693663	652.9335920972549	623.1620474125738	1005.5920763471985
148.47690674612738	804.5826844553269	0	448.1275562282309
0.8837911115840915	0	0	0
2.6513733347522743	0	0	124.73653626971375
21.210986678018195	18.25405741347164	11.878455449213284	15.399572378977007
0.8837911115840915	0	0	1.5399572378977007
0	0.7020791312873708	0	0
7.070328892672732	0	0	0
1465.3256630064236	1500.3431035611113	815.0447892844807	1190.3869448949226
197.0854178832524	532.1759815158271	10.051000764718932	212.5140988298827
5.302746669504549	0.7020791312873708	0	6.159828951590803
0.8837911115840915	21.062373938621125	6.396091395730229	0
1043.757302780812	982.9107838023191	398.38512121976856	388.0692239502206
0	4.914553919011595	0	0
74.23845337306369	177.6260202157048	0	241.773286349939
2083.0956500037037	833.3679288381092	669.7621418671797	774.5984906625434
304.0241423849275	412.822529196974	1.8274546844943513	249.4730725394275
13.256866673761373	11.935345231885304	14.61963747595481	3.0799144757954013
27.397524459106837	108.82226534954248	0	0
139.63899563028644	176.22186195313006	5.482364053483054	163.23546721715627
131.68487562602962	88.46197054220872	1415.3636531408752	69.29807570539653
3366.3603440238044	499.880341476608	2160.96516441457	603.6632372558987
333.1892490672025	666.2730955917149	0	486.6264871756734
174.99064009365011	162.88235845867	0	112.41687836653215
3.535164446336366	7.722870444161079	2.741182026741527	4.619871713693102
0	0	0	0
274.8590357026525	397.37678830865184	0	312.61131929323324
628.375480336289	618.5317146641737	1468.3598389912113	409.62862528078836
22.978568901186378	16.14782001960953	1.8274546844943513	20.01944409267011
555.0208180748094	445.11816923619307	859.8174290545923	438.8878128008447
6.18653778108864	9.82910783802319	3.6549093689887027	3.0799144757954013
188.2475067674115	306.10650124129364	72.18446003752688	215.5940133056781
210.34228455701378	263.279674232764	77.66682409100993	529.745289836809
761.8279381854869	1441.3684565329722	1906.9489632698555	896.2551124564618
1713.6709653615535	1534.0429018629052	2051.317883344909	1732.4518926349133
1556.3561474995852	1770.643569106749	558.2874061130243	2285.2965410401875
1111.8092183727872	1719.391792522771	104.16491701617802	1518.3978365671328
11279.82595714776	7981.937643606118	20379.774641481006	8010.857551543839
16.79203112009774	60.378805290713885	86.80409751348168	6.159828951590803
451.61725801947074	253.45056639474086	1055.3550802954878	287.97200348687
31.816480017027295	56.868409634277036	885.4017946375131	58.51837504011262
363.2381468610616	407.9079752779624	0	440.4277700387424
220.06398678443878	215.53829330522282	1.8274546844943513	255.63290149101832
650.4702581258913	558.1529093734598	425.79694148718386	723.7799018119193
3.535164446336366	6.318712181586337	5.482364053483054	12.319657903181605
144.0579511882069	124.26800623786463	0.9137273422471757	351.1102502406757
23.86236001277047	77.22870444161079	0	0
96.33323116266597	132.69295581331306	694.4327801078534	83.15769084647583
2.6513733347522743	4.914553919011595	0	0
807.7850759878596	775.0953609412574	1035.25307876605	512.8057602199343
177.64201342840238	139.71374712618677	135.231646652582	129.35640798340685
63.63296003405459	48.443460058828585	0	84.69764808437354
10.605493339009097	30.891481776644316	0.9137273422471757	100.09722046335054
209.4584934454297	297.68155166584523	76.75309674876276	160.15555274136088
1178.093551741594	1322.7170833454065	1348.6615571568313	1837.168984811957
12.37307556217728	7.020791312873707	0.9137273422471757	7.699786189488504
304.0241423849275	751.9267496087741	2.741182026741527	622.1427241106711
541.7639514010481	456.351435336791	29.23927495190962	201.7343981645988
270.440080144732	223.2611637493839	0	672.9613129612952
1167.4880584025848	1409.7748956250405	1911.5175999810915	1185.7670731812295
1540.4479074910714	1757.3040656122892	2923.013767848715	1215.0262607012858
168.80410231256147	272.40670293949984	0.9137273422471757	294.13183243846083
758.2927737391506	120.0555314501404	1271.9084604080685	189.4147402614172
0	14.743661757034786	0	0
176.7582223168183	419.1412413785604	7.309818737977405	320.31110548272176
343.7947424062116	579.2152833120809	138.8865560215707	374.2096088091413
117.54421784068417	225.367401143246	0.9137273422471757	103.17713493914594
4178.564375569585	5994.351622931572	3492.265902068705	3732.8563446640264
30.048897793859112	25.97692785763272	0	0
1978.808298836781	1256.7216450043936	3271.1438852448887	1335.1429252573064
7.070328892672732	20.36029480733375	17.360819502696337	21.55940133056781
871.4180360219142	449.3306440239173	1093.7316286698692	882.3954973153825
286.34832015324565	113.73681926855407	2.741182026741527	206.3542698782919
839.6015560048869	706.291606075095	3579.983726924434	708.3803294329423
503.76093360293214	485.8387588508606	166.29837628898596	160.15555274136088
833.4150182237983	631.1691390273463	0	426.5681548976631
1376.9465518480145	1258.8278823982557	2275.1810821954673	1027.1514776777663
502.8771424913481	464.0743057809521	1932.5333288527765	391.14913842601595
1243.4940939988167	1689.2023898774141	2627.8798363028773	1151.88801394748
0	2.808316525149483	0	35.41901647164711
686.7056937008391	459.1597518619405	1943.4980569597426	458.9072568935148
155.54723563880012	322.25432126090317	49.341276481347485	295.6717896763585
27.397524459106837	20.36029480733375	0	26.17927304426091
38.88680890970003	156.56364627708368	0	90.85747703596434
107.82251561325916	106.01394882439298	4.568636711235878	149.37585207607697
40.654391132868206	95.48276185508243	6.396091395730229	113.95683560442986
405.660120217098	520.9427154152291	1133.0219043864977	506.64593126834353
527.6232936157027	673.2938869045886	353.61248144965697	662.1816122960113
1152.4636095056553	714.7165556505435	1009.6687131831291	1199.6266883223088
366.773311307398	561.6633050298966	351.7850267651626	640.6222109654435
160.84998230830465	177.6260202157048	242.13774569550154	83.15769084647583
225.36673345394334	365.0811482694328	1158.6062699694187	505.1059740304458
958.9133560687393	1096.6476030708732	1273.735915092563	1319.7433528783295
5439.734291800083	4786.073437986007	4289.949871850489	4031.60804881618
505.5285158261003	364.37906913814544	180.0042864226936	331.09080614800564
349.09748907571617	259.0671994450398	0	432.72798384925386
512.5988447187731	841.0907992822702	828.7506994181883	820.7972077994744
429.52248022986845	373.50609784488125	2390.3107273186115	517.4256319336274
15.908240008513648	1.4041582625747415	0	63.138246753805724
219.1801956728547	313.12729255416735	42.945185085617254	123.19657903181606
275.74282681423654	109.52434448082984	0	58.51837504011262
1011.9408227637848	831.9637705755343	1429.0695632745826	939.3739151175974
239.5073912392888	350.337486512398	102.33746233168367	341.8705068132895
187.3637156558274	252.0464081321661	620.4208653858323	161.69550997925856
892.6290226999324	736.481008720452	795.85651509729	668.3414412476021
5.302746669504549	16.8498991508969	4.568636711235878	9.239743427386204
63.63296003405459	88.46197054220872	37.4628210321342	183.25491130982638
201.50437344117287	245.0256168192924	84.06291548674015	123.19657903181606
0.8837911115840915	0.7020791312873708	0	0
510.8312624956049	561.6633050298966	1505.8226600233454	406.548710804993
0	0	0.9137273422471757	4.619871713693102
3.535164446336366	17.55197828218427	11.878455449213284	18.479486854772407
3209.0455261618363	3385.425571067702	2855.397944522424	3466.443742507724
20.327195566434103	24.572769595057977	40.20400305887573	16.939529616874708
31.816480017027295	21.764453069908495	28.325547609662443	12.319657903181605
590.3724625381731	617.1275564015989	0	166.31538169295166
1872.75336544669	1915.9739492832348	2052.2316106871563	1533.79740894611
38.003017798115934	8.42494957544845	0	4.619871713693102
38.003017798115934	89.1640496734961	17.360819502696337	38.49893094744252
184.7123423210751	239.40898376899344	284.16920343887165	267.9525593941999
1952.294565489258	1766.4310943190249	2891.033310870064	1901.8471888036604
88.37911115840915	117.94929405627829	65.78836864179665	89.31751979806664
3.535164446336366	5.616633050298966	0	50.818588850624124
2597.462076945645	1845.7660361544977	2215.788804949401	1871.0480440457063
273.97524459106836	214.1341350426481	0	320.31110548272176
748.5710715117254	706.291606075095	151.67873881303115	425.0281976597654
138.75520451870236	384.73936394547917	0	241.773286349939
5.302746669504549	1.4041582625747415	0	0
487.8526935944185	518.1343988900796	2497.216826361531	175.55512512033786
308.44309794284794	6.318712181586337	0	0
798.0633737604346	770.8828861535331	0.9137273422471757	930.1341716902112
349.09748907571617	346.82709085596116	31.980456978651148	435.8078983250493
45.07334669078867	130.58671841945096	22.84318355617939	41.578845423237915
0	1.4041582625747415	0	0
2144.077236703006	2803.4019712304716	5740.035163996758	3560.381134019484
261.60216902889107	431.07658661044564	127.0081005723574	480.4666582240826
0	1.4041582625747415	0	0
107.82251561325916	111.63058187469196	920.1234336429059	195.57456921300798
5.302746669504549	5.616633050298966	10.964728106966108	1.5399572378977007
1216.09656953971	455.64935620550364	303.3574776260623	206.3542698782919
7.070328892672732	18.956136544759012	4.568636711235878	26.17927304426091
7.070328892672732	29.487323514069573	43.85891242786443	7.699786189488504
18.559613343265923	31.593560907931685	0	0
50.37609336029322	84.95157488577186	0	55.438460564317225
114.89284450593189	180.4343367408543	1340.4380110766067	89.31751979806664
718.5221737178664	522.3468736778038	699.9151441613366	957.8534019723699
2280.181067886956	2303.5216297538636	5708.968434360353	1961.9055210816707
13.256866673761373	25.274848726345347	31.06672963640397	6.159828951590803
709.6842626020255	1475.068254834766	2977.8374083835456	1000.9722046335054
280.161782372157	399.483025702514	515.342221027407	842.3566091300422
32.700271128611384	40.7205896146675	51.168731165841834	32.33910199585171
0	0.7020791312873708	0	3.0799144757954013
0	4.914553919011595	0	0
198834.44049307733	146108.28385395216	398668.3766958652	216685.84298734757
6.18653778108864	3.5103956564368537	3.6549093689887027	1.5399572378977007
20108.899161872832	14893.906691130283	24047.47619326117	15593.606990952117
0	0	0.9137273422471757	0
1138.32295172031	1133.1557178978164	1228.0495479802041	964.0132309239606
0	2.808316525149483	1.8274546844943513	4.619871713693102
155.54723563880012	158.6698836709458	346.30266271167955	247.9331153015298
39.77060002128412	61.080884422001255	22.84318355617939	49.27863161272642
610.6996581046072	82.14325836062238	678.8994152896515	135.51623693499766
3245.280961736784	2526.08071437196	6316.597116954726	3007.5364856142096
619.5375692204482	557.4508302421724	2456.0990959604082	538.9850332641952
1331.8732051572258	1564.2323045082621	2711.9427517896174	922.4343855007227
1625.2918542031443	1190.726206663381	2417.722547586027	421.94828318397
5874.559518699456	5099.902809671461	8440.099460337162	7300.937264872999
13508.747140562838	8856.728241190182	22076.566316034012	10299.234007059822
5.302746669504549	18.956136544759012	0	13.859615141079306
128.14971117969327	163.5844375899574	712.707326952797	16.939529616874708
235.08843568136834	233.0902715874071	0	366.50982261965277
1003.1029116479439	1037.672956042734	226.60438087729955	1116.468997475833
76.88982670781596	14.041582625747415	0	0
19.443404454850015	10.531186969310562	0	72.37799018119193
0.8837911115840915	0	4.568636711235878	0
38.003017798115934	7.722870444161079	0	53.89850332641952
1.767582223168183	0	0	3.0799144757954013
55.67884002979776	103.2056322992435	0.9137273422471757	110.87692112863445
72.4708711498955	109.52434448082984	0.9137273422471757	49.27863161272642
6.18653778108864	1.4041582625747415	0	0
36.23543557494775	53.35801397784018	886.3155219797603	172.47521064454247
136.1038311839501	139.01166799489943	0	189.4147402614172
2178.5450900547858	1791.7059430453703	5039.206292493173	2118.981159347236
0	7.020791312873707	2.741182026741527	6.159828951590803
9.721702227425007	2.808316525149483	2.741182026741527	7.699786189488504
32.700271128611384	195.17799849788906	1131.1944497020033	56.97841780221493
971.2864316309166	1047.5020638807573	2239.5457158478275	882.3954973153825
4821.964304802803	2395.493995952509	4400.510880262398	1972.6852217469545
20.327195566434103	14.041582625747415	0	27.719230282158613
32.700271128611384	52.65593484655281	359.09484550314005	29.25918752005631
4.418955557920458	2.808316525149483	33.8079116631455	6.159828951590803
12.37307556217728	32.29564003921906	5.482364053483054	55.438460564317225
1.767582223168183	5.616633050298966	0	0
9.721702227425007	56.868409634277036	800.4251518085258	97.01730598755515
0	3.5103956564368537	0	0
1368.9924318437577	134.7991932071752	3952.784482561282	106.25704941494135
52.1436755834614	90.56820793607083	0	112.41687836653215
1275.310574015844	1466.6433052593175	57.564822561572065	991.7324612061192
2.6513733347522743	7.722870444161079	0	7.699786189488504
144.0579511882069	19.65821567604638	0	0
1.767582223168183	6.318712181586337	0	1.5399572378977007
8.837911115840916	9.82910783802319	7.309818737977405	10.779700665283904
0	2.808316525149483	14.61963747595481	0
7.954120004256824	8.42494957544845	0	15.399572378977007
42.42197335603639	40.7205896146675	116.0433724653913	38.49893094744252
0	0	0	0
16.79203112009774	0.7020791312873708	1.8274546844943513	1.5399572378977007
0	0	0	0
266.02112458681154	309.6168968977305	37.4628210321342	163.23546721715627
0.8837911115840915	4.914553919011595	0	1.5399572378977007
7.070328892672732	5.616633050298966	11.878455449213284	9.239743427386204
0	0	0.9137273422471757	0
0	0.7020791312873708	0	0
7.954120004256824	17.55197828218427	15.533364818201985	16.939529616874708
0	0.7020791312873708	0	1.5399572378977007
471.0606624743208	132.69295581331306	0	0
0	15.445740888322158	0	0
940.3537427254734	1696.2231811902877	755.6525120384142	1653.9140735021306
14.140657785345464	7.020791312873707	0	0
13.256866673761373	18.25405741347164	12.792182791460458	10.779700665283904
71.58708003831141	98.29107838023191	630.4718661505511	127.81645074550916
24.74615112435456	25.274848726345347	0	56.97841780221493
12.37307556217728	31.593560907931685	0	0
335.84062240195476	442.30985271104356	0.9137273422471757	369.58973709544813
494.92302248709126	400.8871839650887	656.9699590757193	281.8121745352792
267.7887068099797	358.7624360878465	0	451.20747070402626
0	23.168611332483234	0.9137273422471757	0
6.18653778108864	21.062373938621125	0.9137273422471757	1.5399572378977007
425.9873157835321	490.7533127698722	925.6057976963889	284.89208901107463
3.535164446336366	6.318712181586337	0	0
0.8837911115840915	1.4041582625747415	2.741182026741527	0
13.256866673761373	22.466532201195864	12.792182791460458	23.099358568465508
3953.1976421156414	2870.801567834059	6089.079008735179	2591.74803138183
5.302746669504549	3.5103956564368537	5.482364053483054	10.779700665283904
17.67582223168183	18.956136544759012	10.964728106966108	12.319657903181605
1151.5798183940713	655.039829491117	4660.009445460596	837.7367374163491
0	0	1.8274546844943513	0
964.2161027382439	1505.257657480123	146.1963747595481	1124.1687836653214
0	1.4041582625747415	0	0
6.18653778108864	3.5103956564368537	0	6.159828951590803
19.443404454850015	0.7020791312873708	0	0
4.418955557920458	2.808316525149483	1.8274546844943513	0
0	13.339503494460045	4.568636711235878	93.93739151175974
36.23543557494775	1.4041582625747415	0	0
13.256866673761373	27.38108612020746	0	0
3757.879806455557	1880.8699927188663	11323.822952469247	2175.959577149451
0	0	0	0
2.6513733347522743	2.1062373938621124	0	4.619871713693102
3148.947730574118	9.12702870673582	1944.4117843019897	157.07563826556546
1.767582223168183	1.4041582625747415	1.8274546844943513	0
12.37307556217728	17.55197828218427	1.8274546844943513	0
1.767582223168183	0	0	0
337.60820462512294	200.09255241690067	0	175.55512512033786
0	0.7020791312873708	0	0
179.40959565157058	134.09711407588782	53.90991319258336	46.198717136931016
6.18653778108864	2.808316525149483	11.878455449213284	0
15.024448896929556	51.95385571526544	24.670638240673743	16.939529616874708
0.8837911115840915	0	7.309818737977405	0
38.003017798115934	43.52890613981699	55.737367877077716	26.17927304426091
0	8.42494957544845	0	9.239743427386204
768.0144759665756	870.5781227963398	1651.1053074406464	1231.9657903181605
20.327195566434103	23.168611332483234	1.8274546844943513	24.63931580636321
20.327195566434103	2.1062373938621124	0	0
261.60216902889107	370.69778131973175	1370.5910133707634	614.4429379211825
3319.5194151098476	2115.364422568848	1728.7721315316562	2379.2339325519474
201.50437344117287	316.6376882106042	0	331.09080614800564
205.03953788750923	174.81770369055533	0.9137273422471757	73.91794741908963
124.6145467333569	421.2474787724225	4.568636711235878	526.6653753610136
1.767582223168183	10.531186969310562	0	4.619871713693102
69.81949781514322	170.6052289028311	0	118.57670731812296
1683.6220675676943	1664.6296202823562	92.28646156696475	2653.346320897738
0	5.616633050298966	0	0
1277.0781562390123	530.069744121965	0	569.7841780221493
13.256866673761373	11.935345231885304	10.051000764718932	20.01944409267011
673.4488270270778	384.73936394547917	96.85509827820061	346.4903785269826
1637.6649297653216	1531.2345853377556	3404.5480772129763	1616.9550997925858
730.0114581684596	751.9267496087741	385.5929384283081	742.2593886666917
751.2224448464777	709.8020017315318	0.9137273422471757	751.4991320940779
0.8837911115840915	1.4041582625747415	2.741182026741527	0
3.535164446336366	0.7020791312873708	0	0
15.024448896929556	6.318712181586337	13.705910133707635	1.5399572378977007
66.28433336880687	52.65593484655281	58.47854990381924	76.99786189488503
768.8982670781596	653.6356712285422	0	817.7172933236791
0	0	8.223546080224581	13.859615141079306
1418.4847340924669	1447.6871687145585	1437.2931093548073	1402.9010437248053
0	6.318712181586337	0	6.159828951590803
1141.8581161666461	1729.9229794920816	4949.661012952951	1855.6484716667294
