D9_M12_CD4512_CX3CR6Neg_S6	D9_M12_CD4512_Slamf6_S4	D9_M34_CD4512_CX3CR6Neg_S12	D9_M34_CD4512_Slamf6_S10	D9_M56_CD4512_CX3CR6Neg_S18	D9_M56_CD4512_Slamf6_S16	D9_M78_CD4512_Slamf6_S22
3.304756060736127	0.8701683825954597	2.0888599436123325	4.831631776030825	7.341616058803262	3.5184374706090282	0.7416715108043043
131.08865707586637	143.57778312825084	125.33159661673996	51.53740561099547	125.62320811730025	177.68109226575592	141.6592585636221
3.304756060736127	11.312188973740975	6.2665798308369975	3.221087850687217	4.078675588224034	6.157265573565799	4.450029064825825
242.34877778731598	260.18034639604247	190.08625486872225	500.87916078186225	232.48450852876996	284.99343511933125	257.3600142490936
3.304756060736127	0.8701683825954597	0	1.6105439253436085	0.8157351176448069	3.5184374706090282	2.2250145324129127
13.219024242944508	13.052525738931894	2.0888599436123325	8.052719626718043	5.710145823513648	9.675703044174828	17.058444748499
15.422194950101925	33.936566921222926	40.73276890044048	14.494895328092477	22.024848176409783	25.508671661915454	24.475159856542042
80.41573081124575	31.32606177343655	37.59947898502199	82.13774019252403	57.91719335278128	40.462030912003826	43.016947626649646
59.48560909325028	25.23488309526833	44.91048878766515	51.53740561099547	35.8923451763715	36.943593441394796	33.37521798619369
611.3798712361835	469.0207582189528	726.9232603770918	781.1138037916502	611.8013382336052	474.9890585322188	488.0198541092322
386.6564591061268	373.3022361334522	500.2819564951536	330.16150469543976	352.39757082255653	386.14851239934086	350.8106246104359
23.133292425152888	73.0941441380186	21.933029407929492	35.43196635755939	17.94617258818575	52.77656205913542	59.33372086434434
295.224874759094	187.9563706406193	311.24013159823755	492.8264411551442	234.11597876405958	192.6344515158443	175.03447654981582
6.609512121472254	1.7403367651909194	1.0444299718061663	6.442175701374434	4.894410705868841	0.8796093676522571	2.966686043217217
128.88548636870894	68.74330222504132	97.13198737797346	243.1921327268849	79.94204152919107	70.36874941218056	60.81706388595295
0	0	0	3.221087850687217	0	2.6388281029567713	0
2.203170707157418	0	0	0	0	0	0.7416715108043043
121.17438889365799	87.88700664214143	101.30970726519813	130.4540579528323	159.88408305838215	88.84054613287796	100.86732546938538
182.86316869406568	189.6967074058102	179.6419551506606	299.5611701139112	238.1946543522836	209.34702950123716	180.96784863625024
517.7451161819932	666.5489810681221	561.9033248317174	299.5611701139112	459.25887123402623	469.71140232630523	555.5119615924239
226.92658283721406	133.13576253710534	186.95296495330376	363.9829271276555	199.85510382297767	158.32968617740627	95.67562489375526
11.01585353578709	27.84538824305471	12.533159661673995	27.379246730841345	22.024848176409783	12.314531147131598	14.833430216086086
233.5360949586863	255.82950448306514	191.13068484052843	153.0016729076428	179.46172588185752	238.37413863376165	259.5850287815065
349.20255708445075	257.56984124825607	301.84026185198206	483.16317760308254	253.69362158753492	280.59538828107	229.17649683853003
0	6.091178678168218	2.0888599436123325	3.221087850687217	0	11.43492177947934	7.416715108043043
152.01877879386183	139.22694121527354	163.9755055735681	235.13941310016685	169.67290447011982	139.85788945670888	146.10928762844793
153.12036414744054	245.38748389191963	277.8183725004402	320.4982411433781	196.59216335239844	296.4283568988106	224.7264677737042
89.22841363987543	143.57778312825084	152.48677588370026	35.43196635755939	79.94204152919107	100.2754679123573	141.6592585636221
118.97121818650056	125.3042470937462	116.97615684229062	20.93707102946691	100.33541947031124	144.25593629497016	101.60899698018969
12.117438889365799	5.221010295572758	21.933029407929492	4.831631776030825	19.577642823475365	9.675703044174828	8.90005812965165
0	0	0	0	0	4.398046838261285	0
1.101585353578709	0	3.1332899154184988	3.221087850687217	0	1.7592187353045141	0
213.70755859426953	135.7462676848917	217.2414341356826	333.38259254612694	239.82612458757322	102.91429601531406	142.4009300744264
134.3934131366025	154.01980371939635	142.04247616563862	91.80100374458569	176.19878541127827	118.7472646330547	132.75920043397048
113.46329141860703	116.6025632677916	100.26527729339196	281.8451869351315	110.93997599969373	112.5899990594889	114.21741266386286
169.64414445112118	76.57481766840046	112.79843695506595	140.11732150489394	145.2008509407756	105.55312411827084	71.2004650372132
60.587194446828995	26.975219860459248	50.13263864669598	56.369037387026296	44.86543147046438	24.629062294263196	36.34190402941091
403.1802394098075	408.1089714372706	420.90527863788503	663.5440972415668	341.79301429317405	393.18538734055886	392.34422921547696
41.86024343599094	67.0029654598504	88.77654760352414	43.48468598427743	57.10145823513648	94.99781170644376	97.15896791536386
44.06341414314836	6.961347060763678	44.91048878766515	12.884351402748868	28.55072911756824	2.6388281029567713	5.19170057563013
44.06341414314836	42.63825074717752	54.31035853392065	48.31631776030826	29.366464235213048	21.990234191306424	29.66686043217217
0	1.7403367651909194	0	0	0	9.675703044174828	5.19170057563013
1.101585353578709	3.480673530381839	8.35543977444933	1.6105439253436085	4.078675588224034	5.277656205913543	5.19170057563013
0	3.480673530381839	1.0444299718061663	0	0	0	0
115.66646212576444	62.6521235468731	134.73146636299546	22.54761495481052	123.99173788201064	44.860077750265106	38.56691856182382
5.507926767893545	9.571852208550057	12.533159661673995	16.105439253436085	9.788821411737683	6.157265573565799	12.608415683673172
45.16499949672707	13.052525738931894	22.97745937973566	61.20066916305712	17.94617258818575	38.70281217669931	21.508473813324823
0	0	0	0	0	1.7592187353045141	0
226.92658283721406	115.73239488519613	191.13068484052843	355.93020750093746	223.51142223467707	133.70062388314307	140.91758705281782
1.101585353578709	0	2.0888599436123325	0	2.4472053529344207	1.7592187353045141	1.4833430216086085
0	0	3.1332899154184988	0	0	0.8796093676522571	1.4833430216086085
112.36170606502832	147.05845665863268	154.5756358273126	328.55096077009614	84.0207171174151	94.99781170644376	106.80069755581981
13.219024242944508	15.663030886718275	7.311009802643164	6.442175701374434	14.683232117606524	3.5184374706090282	13.350087194477476
6.609512121472254	3.480673530381839	0	8.052719626718043	6.525880941158455	15.832968617740626	2.966686043217217
20.93012171799547	31.32606177343655	26.110749295154157	35.43196635755939	31.813669588147466	29.027109132524483	43.758619137453955
407.58658082412234	683.9523487200313	554.5923150290743	328.55096077009614	576.7247281748785	627.1614791360593	724.6130660558052
974.9030379171575	999.8234716021832	1107.0957701145362	537.9216710647653	1168.1326884673633	1070.4846004327967	1002.7398826074194
0	0	0	1.6105439253436085	0.8157351176448069	0.8796093676522571	3.7083575540215215
0	0	0	0	0	0	0
0	0	0	0	0.8157351176448069	0	0
272.0915823339411	174.03367651909193	256.9297730643169	380.0883663810916	212.9068657052946	123.14531147131598	135.7258864771877
0	0	2.0888599436123325	0	0.8157351176448069	0.8796093676522571	0.7416715108043043
0	0	0	0	0	0	0
1.101585353578709	0	0	0	0	2.6388281029567713	0
0	0.8701683825954597	0	0	0	0	0.7416715108043043
2.203170707157418	1.7403367651909194	0	1.6105439253436085	0	0	0
0	0.8701683825954597	0	0	0	0	4.450029064825825
5.507926767893545	3.480673530381839	2.0888599436123325	6.442175701374434	5.710145823513648	7.916484308870313	5.933372086434434
1.101585353578709	0.8701683825954597	4.177719887224665	1.6105439253436085	0.8157351176448069	7.0368749412180565	2.966686043217217
528.7609697177803	297.5975868476472	508.63739626960296	520.2056878859855	531.0435615867692	386.14851239934086	308.53534849459055
8.812682828629672	19.143704417100114	7.311009802643164	8.052719626718043	6.525880941158455	5.277656205913543	15.57510172689039
7.711097475050963	4.350841912977298	1.0444299718061663	1.6105439253436085	5.710145823513648	4.398046838261285	6.675043597238738
16.523780303680635	0	0	0	0	4.398046838261285	23.733488345737737
437.32938537074745	354.15853171635206	448.06045790484535	61.20066916305712	402.97314811653456	299.06718500176737	302.60197640815613
2.203170707157418	4.350841912977298	1.0444299718061663	1.6105439253436085	5.710145823513648	0.8796093676522571	0.7416715108043043
0	0	0	0	0	0	1.4833430216086085
2.203170707157418	0	0	0	3.2629404705792275	0	0
5.507926767893545	4.350841912977298	1.0444299718061663	3.221087850687217	0.8157351176448069	5.277656205913543	2.966686043217217
180.65999798690828	120.9534051807689	129.5093165039646	74.08502056580599	156.62114258780292	101.15507728000956	88.2589097857122
860.3381611449717	800.554911987823	845.9882771629947	618.4488673319456	907.0974508210252	799.5649151959017	927.8310600161847
0	0	0	0	0	0	0.7416715108043043
0	3.480673530381839	0	3.221087850687217	0	0.8796093676522571	0
0	0	0	0	0.8157351176448069	0.8796093676522571	0.7416715108043043
0	0	5.222149859030831	0	0.8157351176448069	0	1.4833430216086085
0	6.091178678168218	2.0888599436123325	8.052719626718043	0	7.916484308870313	2.966686043217217
0	2.610505147786379	0	1.6105439253436085	0	4.398046838261285	4.450029064825825
0	0.8701683825954597	0	0	0.8157351176448069	0	0
3.304756060736127	7.831515443359137	3.1332899154184988	1.6105439253436085	1.6314702352896138	6.157265573565799	2.2250145324129127
2.203170707157418	3.480673530381839	2.0888599436123325	3.221087850687217	3.2629404705792275	2.6388281029567713	8.158386618847347
2.203170707157418	0	0	0	0	0.8796093676522571	0.7416715108043043
465.97060456379387	245.38748389191963	481.48221700264264	401.02543741055854	475.5735735869224	227.81882622193456	256.6183427382893
0	0.8701683825954597	0	0	0	0	1.4833430216086085
6.609512121472254	1.7403367651909194	9.399869746255497	6.442175701374434	2.4472053529344207	2.6388281029567713	0.7416715108043043
3.304756060736127	0.8701683825954597	2.0888599436123325	4.831631776030825	1.6314702352896138	3.5184374706090282	2.966686043217217
30.84438990020385	27.84538824305471	31.33289915418499	69.25338878977517	29.366464235213048	39.58242154435157	32.63354647538939
23.133292425152888	43.50841912977298	26.110749295154157	16.105439253436085	58.732928470426096	40.462030912003826	34.8585610078023
5.507926767893545	7.831515443359137	2.0888599436123325	4.831631776030825	4.078675588224034	3.5184374706090282	8.90005812965165
3.304756060736127	2.610505147786379	3.1332899154184988	0	1.6314702352896138	1.7592187353045141	0.7416715108043043
0	0.8701683825954597	0	1.6105439253436085	1.6314702352896138	0	0
14.320609596523216	27.84538824305471	16.71087954889866	22.54761495481052	30.182199352857854	29.906718500176737	22.25014532412913
0	0	0	0	0	0	0.7416715108043043
0	0.8701683825954597	0	0	0	0	0.7416715108043043
12.117438889365799	7.831515443359137	5.222149859030831	4.831631776030825	4.894410705868841	2.6388281029567713	6.675043597238738
0	0	2.0888599436123325	0	2.4472053529344207	0	0
1.101585353578709	0	0	0	0	0.8796093676522571	0
123.3775596008154	225.37361109222405	198.4416946431716	109.51698692336538	164.77849376425098	225.1799981189778	242.5265840330075
2.203170707157418	6.091178678168218	0	0	0	0	1.4833430216086085
1155.5630359040656	1545.4190474895363	1487.2682798519809	4662.524663869746	1471.5861522312316	1436.4020973761358	1424.7509722550685
3.304756060736127	10.442020591145516	17.755309520704827	19.3265271041233	10.604556529382489	22.86984355895868	18.541787770107607
0	0.8701683825954597	0	0	0	1.7592187353045141	0
0	7.831515443359137	0	4.831631776030825	0.8157351176448069	7.0368749412180565	3.7083575540215215
0	0.8701683825954597	0	0	0	0	0
205.99646111921857	149.66896180641905	176.5086652352421	95.0220915952729	125.62320811730025	108.19195222122761	148.33430216086086
77.11097475050963	91.36768017252327	80.4211078290748	144.94895328092477	97.07247899973201	87.08132739757345	66.75043597238738
7.711097475050963	6.961347060763678	11.48872968986783	0	5.710145823513648	7.916484308870313	2.966686043217217
0	0	0	0	0.8157351176448069	0	0
252.26304596952434	299.3379236128381	313.32899154184986	77.3061084164932	287.138761410972	323.6962472960306	309.2770200053949
322.76450859856175	407.23880305467515	421.9497086096912	175.54928786245333	352.39757082255653	389.66694986994986	424.97777569086634
6.609512121472254	0	3.1332899154184988	4.831631776030825	4.894410705868841	6.157265573565799	2.966686043217217
0	0	0	0	0	0	0
26.438048485889016	136.61643606748717	32.37732912599115	268.96083553238265	44.049696352819566	179.44031100106042	149.81764518246948
3.304756060736127	9.571852208550057	2.0888599436123325	0	4.078675588224034	0.8796093676522571	5.933372086434434
0	5.221010295572758	0	9.66326355206165	10.604556529382489	7.916484308870313	7.416715108043043
7.711097475050963	6.961347060763678	14.622019605286328	1.6105439253436085	14.683232117606524	8.79609367652257	7.416715108043043
0	0.8701683825954597	0	0	0	0	0
0	0	2.0888599436123325	0	0	0	2.2250145324129127
16.523780303680635	34.806735303818385	13.577589633480162	20.93707102946691	22.840583294054593	29.027109132524483	19.28345928091191
1.101585353578709	0	2.0888599436123325	0	0	0	0
9.91426818220838	13.052525738931894	7.311009802643164	6.442175701374434	5.710145823513648	11.43492177947934	11.125072662064564
1.101585353578709	0	4.177719887224665	0	4.078675588224034	0	2.2250145324129127
22.03170707157418	40.027745599391146	59.53250839295148	22.54761495481052	50.57557729397802	44.860077750265106	54.883691799518516
91.43158434703284	80.92565958137774	154.5756358273126	209.3707102946691	178.6459907642127	132.82101451549082	121.6341277719059
243.45036314089467	246.2576522745151	256.9297730643169	496.04752900583145	285.5072911756824	255.08671661915454	237.33488345737737
0	0	0	0	1.6314702352896138	0	0
4.406341414314836	1.7403367651909194	4.177719887224665	1.6105439253436085	7.341616058803262	2.6388281029567713	2.966686043217217
1.101585353578709	4.350841912977298	1.0444299718061663	0	1.6314702352896138	0	0
252.26304596952434	264.53118830901974	294.5292520493389	85.35882804321125	237.3789192346388	235.7353105308049	255.87667122748496
80.41573081124575	17.403367651909193	53.26592856211448	90.19045981924208	52.20704752926764	39.58242154435157	35.6002325186066
0	0	0	0	0	0	0
1.101585353578709	0	0	0	0.8157351176448069	3.5184374706090282	0
933.0427944811665	1079.8789628009654	1044.4299718061663	737.6291178073727	940.5425906444623	1049.3739756091427	951.5645483619223
3.304756060736127	0	1.0444299718061663	0	1.6314702352896138	0	3.7083575540215215
39.65707272883352	24.36471471267287	36.55504901321582	20.93707102946691	69.33748499980858	35.18437470609028	32.63354647538939
60.587194446828995	46.989092660154824	33.42175909779732	67.64284486443155	60.36439870571571	38.70281217669931	43.758619137453955
4.406341414314836	10.442020591145516	0	1.6105439253436085	4.078675588224034	2.6388281029567713	3.7083575540215215
393.2659712275991	884.9612450995825	641.2800026889861	136.89623365420672	671.3500018216761	950.8577264320899	991.6148099453549
733.6558454834202	1016.3566708714969	817.7886679242282	454.1733869468976	1035.1678642912598	1159.3251465656747	1386.1840536932448
1.101585353578709	0.8701683825954597	0	0	1.6314702352896138	0	0
0	0	0	0	0	0	0
3.304756060736127	0	2.0888599436123325	1.6105439253436085	0.8157351176448069	3.5184374706090282	2.966686043217217
0	0	0	0	0	0	0
55.079267678935445	54.82060810351396	40.73276890044048	54.75849346168269	39.971020764595536	54.53578079443994	49.69199122388839
0	0.8701683825954597	0	0	0	0	0
0	0	2.0888599436123325	0	0	0	0
6.609512121472254	0	0	0	0	0	0
0	0.8701683825954597	1.0444299718061663	0	0.8157351176448069	0.8796093676522571	0
0	0.8701683825954597	0	0	4.078675588224034	2.6388281029567713	1.4833430216086085
418.6024343599094	198.3983912317648	379.12807976563835	736.018573882029	394.0000618224417	291.1507006928971	244.0099270546161
44.06341414314836	57.43111325130034	46.99934873127748	28.989790656184955	60.36439870571571	56.29499952974445	74.16715108043043
1.101585353578709	6.091178678168218	0	0	0	0	0.7416715108043043
4.406341414314836	0	0	0	0	0	2.2250145324129127
18.726951010838054	11.312188973740975	16.71087954889866	16.105439253436085	15.49896723525133	16.712577985392883	16.316773237694694
342.59304496297847	298.4677552302427	261.1074929515416	378.477822455748	283.87582094039277	323.6962472960306	242.5265840330075
5.507926767893545	5.221010295572758	6.2665798308369975	1.6105439253436085	2.4472053529344207	8.79609367652257	8.158386618847347
169.64414445112118	142.70761474565538	193.21954478414077	135.2856897288631	142.7536455878412	169.7646079568856	134.24254345557907
9.91426818220838	8.701683825954596	10.444299718061663	6.442175701374434	5.710145823513648	12.314531147131598	5.19170057563013
9.91426818220838	6.091178678168218	5.222149859030831	1.6105439253436085	6.525880941158455	7.916484308870313	7.416715108043043
1.101585353578709	0	1.0444299718061663	0	0	0.8796093676522571	2.966686043217217
13.219024242944508	26.10505147786379	13.577589633480162	22.54761495481052	14.683232117606524	29.027109132524483	17.058444748499
120.07280354007928	1.7403367651909194	69.97680811101314	8.052719626718043	58.732928470426096	6.157265573565799	8.90005812965165
0	3.480673530381839	6.2665798308369975	0	0.8157351176448069	4.398046838261285	2.966686043217217
602.5671884075538	542.1149023569714	610.9915335066073	969.5474430568523	605.2754572924467	496.09968335587297	524.3617581386432
146.5108520259683	278.4538824305471	201.5749845585901	109.51698692336538	132.96482417610352	266.52163839863385	255.87667122748496
0	0	0	0	0	0	0.7416715108043043
0	0	0	0	0	0.8796093676522571	1.4833430216086085
609.1767005290261	634.3527509120901	639.1911427453738	430.0152280667435	716.2154332921405	711.603978430676	678.6294323859385
1287.7532783335107	841.4528259698095	975.4975936669593	467.05773834964646	1133.0560784086367	803.962962034163	835.1221211656466
128.88548636870894	123.56391032855527	79.37667785726863	230.30778132413602	87.28365758799433	81.8036711916599	85.292223742495
1433.1625450059003	1521.924501159459	1442.3577910643155	3158.2766375988163	1339.437063172773	1488.299050067619	1458.1261902412623
0	0.8701683825954597	0	0	0.8157351176448069	0	0
266.5836555660476	295.8572500824563	316.4622814572684	233.52886917482323	240.64185970521802	312.26132551655127	315.95206360263364
1006.84901317094	1286.979037858685	1226.1607869004392	459.0050187229284	1230.1285574083688	1180.435771389329	1364.67557987992
98.0410964685051	185.3458654928329	151.4423459118941	57.97958131236991	96.2567438820872	218.14312317775975	215.08473813324824
409.7897515312797	290.63623978688355	389.5723794837	591.0696206011044	367.8965380578079	263.88281029567713	319.66042115665516
113.46329141860703	145.31811989344178	95.04312743436112	124.01188225145786	54.65425288220206	165.36656111862433	207.6680230252052
305.1391429413024	214.93159050107855	284.08495233127724	612.0066916305713	260.2195025286934	179.44031100106042	172.06779050659858
1.101585353578709	0	0	0	0	2.6388281029567713	0
338.1867035486637	447.26654865406624	524.3038458466955	940.5576524006674	418.47211535178593	349.20491895794606	416.0777175612147
0	0	2.0888599436123325	0	0	0.8796093676522571	0.7416715108043043
129.98707172228765	355.0287000989475	152.48677588370026	515.3740561099547	174.56731517598865	352.72335642855506	297.410275832526
1.101585353578709	5.221010295572758	1.0444299718061663	6.442175701374434	0	5.277656205913543	0.7416715108043043
2.203170707157418	9.571852208550057	0	3.221087850687217	0.8157351176448069	7.916484308870313	17.058444748499
11.01585353578709	8.701683825954596	8.35543977444933	6.442175701374434	8.157351176448069	10.555312411827085	8.90005812965165
0	0.8701683825954597	0	0	0	0.8796093676522571	2.966686043217217
1.101585353578709	0	0	0	0	0	0.7416715108043043
2.203170707157418	0	0	0	0	0	2.966686043217217
1209.5407182294225	1013.7461657237105	1018.3192225110121	391.3621738584969	1014.7744863501397	1124.1407718595844	950.822876851118
96.93951111492639	374.17240451604766	133.68703639118928	161.05439253436086	58.732928470426096	301.70601310472415	229.17649683853003
0	1.7403367651909194	0	1.6105439253436085	3.2629404705792275	2.6388281029567713	2.2250145324129127
2.203170707157418	0.8701683825954597	1.0444299718061663	0	0.8157351176448069	0	0
634.5131636613363	644.7947715032357	602.636093732158	352.7091196502503	586.5135495866161	695.7710098129353	631.1624556944629
1.101585353578709	0.8701683825954597	2.0888599436123325	1.6105439253436085	2.4472053529344207	4.398046838261285	2.2250145324129127
221.4186560693205	208.8404118229103	189.0418248969161	41.87414205893382	193.32922288181922	216.38390444245522	248.45995611944193
1.101585353578709	0	0	0	0.8157351176448069	0	0
293.0217040519366	192.3072125535966	320.64000134449304	61.20066916305712	372.79094876367674	207.58781076593266	264.7767293571366
375.64060557033974	488.16446263605286	389.5723794837	146.55949720626836	381.7640350577696	405.4999184876905	422.01108964764916
20.93012171799547	26.10505147786379	22.97745937973566	19.3265271041233	17.94617258818575	32.54554660313351	33.37521798619369
0	0	0	0	0	0.8796093676522571	0.7416715108043043
84.82207222556059	80.92565958137774	63.71022828017614	30.60033458152856	101.96688970560085	78.28523372105087	85.292223742495
189.47268081553793	174.03367651909193	195.3084047277531	57.97958131236991	112.57144623498334	144.25593629497016	153.526002736491
166.33938839038504	360.2497103945203	204.7082744740086	273.79246730841345	187.61907705830558	289.39148195759253	312.2437060486121
953.972916199162	430.73334938475256	1109.1846300581485	539.5322149901089	1145.2921051733088	457.3968711791737	475.411438425559
192.77743687627407	536.0237236788032	292.4403921057266	209.3707102946691	253.69362158753492	395.82421544351564	479.8614674903849
48.469755557463195	125.3042470937462	62.66579830836998	66.03230093908795	66.07454452922936	146.01515503027466	97.90063942616817
1.101585353578709	0	0	0	0	0	0
1.101585353578709	1.7403367651909194	1.0444299718061663	1.6105439253436085	1.6314702352896138	0	0.7416715108043043
2.203170707157418	5.221010295572758	0	6.442175701374434	0.8157351176448069	8.79609367652257	0
341.4914596093998	313.2606177343655	307.0624117110129	135.2856897288631	296.11184770506486	397.5834341788202	385.6691856182382
268.786826273205	555.1674280959032	382.26136968105686	204.5390785186383	292.03317211684083	569.9868702386625	442.03622043936537
1.101585353578709	0	1.0444299718061663	0	0	0	0.7416715108043043
0	0.8701683825954597	0	0	2.4472053529344207	0	0.7416715108043043
7.711097475050963	4.350841912977298	6.2665798308369975	3.221087850687217	7.341616058803262	7.916484308870313	5.19170057563013
418.6024343599094	632.6124141468991	447.01602793303914	219.03397384673076	439.6812284105509	676.4196037245856	564.4120197220756
1.101585353578709	0.8701683825954597	0	4.831631776030825	5.710145823513648	2.6388281029567713	10.38340115126026
