gene	D1_D_progenitor	D2_D_progenitor	K1_K_progenitor	K2_K_progenitor	W1_W_progenitor	W2_W_progenitor	D1_D_effector-like	D2_D_effector-like	K1_K_effector-like	K2_K_effector-like	W1_W_effector-like	W2_W_effector-like	D1_D_transitory	D2_D_transitory	K1_K_transitory	K2_K_transitory	W1_W_transitory	W2_W_transitory	D1_D_terminal	D2_D_terminal	K1_K_terminal	K2_K_terminal	W1_W_terminal	W2_W_terminal
Rnf2	77.320553592533	74.13953313805382	85.2465061919056	80.41557162366523	75.13565099028298	82.44505809961362	48.73745507964887	60.34630595102128	60.620082282686326	69.49347247177577	42.878721058059476	44.14803311550381	82.78184971243469	93.46862842421996	128.64959418480316	111.6546303095195	79.67487131867313	90.737009300604	45.85841016088792	43.23091926743512	40.73917784181589	50.263375020975595	52.61702067993386	47.413282604898676
Fam129a	63.78945671383973	56.634365591568894	61.13638322853836	70.36362517070708	48.54918987064439	58.889327214009725	28.979027344656085	39.14354980606786	34.16768274115047	40.70331959061152	35.73226754838289	36.790027596253175	63.88599271285721	54.52336658079498	70.80714098543429	86.3308997238553	70.18976759025966	61.98864991823442	32.87961483233474	50.05685388860909	34.132824678278176	40.42923642991515	53.50883458976325	51.131971436655434
Arpc5	543.1768889875444	526.1847421325765	505.4515064105918	544.0616017663601	513.2342929182407	515.8705063947252	413.6097539191823	392.2509886816383	418.829659407651	365.33711242304975	371.6155825031821	409.5956405716187	766.6319125542865	696.5638261138297	643.2479709240158	616.9781633598192	675.3393854630389	649.5332447954129	339.1791845861899	357.2239118414376	317.10495184981016	373.6972664602968	339.78109964499663	338.40068368986505
Smg7	48.32534599533313	41.18862952114101	50.80347338709525	61.56817202436869	56.640721515751785	51.037416918808425	32.93071289165464	24.46471862879241	23.145849598843867	30.775680666072127	45.941486847920864	31.884690583419417	23.394870570905457	38.94526184342498	22.937524544577307	35.68343855252685	36.99190454081253	37.73222168936008	23.361831591395735	26.166082714500206	36.33494239945741	43.707282626935296	28.5380451145404	28.81983844611488
Dhx9	118.8803511485195	146.21963480005058	165.32655746308964	139.4707570347944	150.27130198056597	134.26766604794219	96.15768164363155	82.36455271693445	109.11614810883538	75.45005582649941	93.92481755574933	78.4853922053401	93.57948228362183	113.49762022940995	117.6794737504401	130.07188891727532	124.25485884221642	102.41603029969166	101.23460356271484	102.3890193176095	142.03659301606078	112.54625276435839	92.7486466222563	90.1782041701014
Rgs16	86.01911587169297	109.14986823102369	152.41042016128577	212.347368818741	80.91531645107398	127.98613781178113	38.199626954319385	48.11394663662507	81.56156525306886	59.56583354723637	38.79503333824429	60.49915649161633	86.38106056949707	171.35915211106993	167.54365754299945	185.32366474054268	98.64507877550007	159.9127490644308	71.8160008179943	73.94762506271798	102.39847403483452	81.95115492550369	46.37432331112815	84.60017092246626
Rnasel	46.3923321555198	55.604649853540366	50.80347338709525	51.51622557141054	52.016989147118984	41.61512456456687	36.8823984386532	38.32805918510811	34.16768274115047	40.70331959061152	45.941486847920864	40.060252271475676	51.288754713138886	40.057983610379985	47.86961644085699	55.25177582326739	44.579987523543295	40.42738038145723	33.74486785423828	34.129673105869834	47.3455310053536	51.356057086648974	50.83339286027508	48.34295481283787
Glul	45.42582523561314	40.15891378311249	53.386700847456034	40.207785811832615	54.328855331435385	47.11146177120778	46.1029980483165	37.51256856414837	55.109165711533024	37.725027913249704	49.00425263778226	44.14803311550381	46.789741141810914	44.50887067819998	41.885914385749864	58.7050118122216	35.09488379512983	51.20801514984583	24.22708461329928	36.404984646261155	24.22329493297161	31.687779904528092	31.213486844028562	28.81983844611488
Ier5	446.5261969968781	392.32169618886815	490.81321746854735	486.2629096618507	430.0071102828503	463.2627074168765	325.35544336954786	309.8864359647039	309.71351129881555	330.5903761871619	300.15104740641635	358.0896019368642	241.1471274231793	278.1804417387499	261.28832307301104	255.53946318261166	275.0680081239906	274.0078003632101	185.16414668735877	221.84287518815393	204.79694806966904	192.3120435585153	162.3101315889485	179.4267361322636
Stx6	106.31576118973288	106.0607210169381	130.8835246582793	126.90582396859669	100.56617901776337	90.29696839481491	0	0	0	0	0	0	66.58540085565399	62.31241894947997	57.84245319936886	62.15824780117581	46.47700826922599	45.81769776565153	49.3194222485021	54.60747696939173	56.154001890070546	65.56092394040294	46.37432331112815	50.20229922871624
Xpr1	58.956922114306415	48.39663968734069	61.99745904865862	60.311678717748926	77.44751717459938	67.52642853873115	48.73745507964887	35.066096701269124	41.8829659407651	40.70331959061152	47.98333070782846	45.78314545311506	36.891911284889375	47.84703597906498	51.85875114426174	40.2877532044658	36.99190454081253	49.41124268844773	28.553349722817007	38.68029618665248	37.43600126004703	44.79996469260868	44.590695491469376	31.60885506993245
Acbd6	138.21048954665275	155.4870764423073	111.93985661563362	143.24023695465368	119.06110849229457	127.98613781178113	79.03371093997114	64.42375905582001	65.02881553960897	70.48623636422971	62.276237727181616	59.6816003228107	90.88007414082504	97.91951549203996	85.7663961232021	79.42442774594687	76.82934020014909	85.34669191640971	78.73802499322265	73.94762506271798	93.59000315011758	83.04383699117706	83.83050752396242	69.72541559543923
Qsox1	29.96171451710654	24.713177712684608	37.02626026517112	25.129866132395385	25.430528027480396	32.192832210325314	0	0	0	0	0	0	28.793686856499022	25.59260063996499	51.85875114426174	23.021573259694744	43.631477150701954	27.849973151670536	35.47537389804537	32.99201733567417	35.233883538867794	31.687779904528092	42.8070676718106	34.39787169375002
Cep350	74.42103283281303	81.3475433042535	105.9123258747918	92.98050468986293	86.69498191186499	73.80795677489219	61.909740236310725	60.34630595102128	60.620082282686326	56.587541869874556	53.087940357597446	53.14115097236569	50.38895199887329	62.31241894947997	68.81257363373192	73.66903443102318	65.44721572605293	81.75314699361351	56.241446423730466	44.368575037630784	69.36670821714597	57.912149480689266	55.29246240942202	48.34295481283787
Tor1aip1	122.74637882814615	141.07105610990797	136.91105539912112	110.57141098253969	150.27130198056597	136.62323913650255	65.86142578330929	67.685721539659	73.84628205345425	61.55136133214425	71.46453509676579	69.49227434847822	116.97435285452728	139.09022086937495	127.65231050895197	108.2013943205653	122.35783809653374	143.74179691184793	134.1142183950496	127.41744626191405	148.6429461795985	119.10234515839869	148.9329229415077	140.38050339881764
Tor1aip2	68.62199131337304	51.485786901426266	74.05252053034224	50.25973226479077	61.26445388438459	59.67451824352985	0	0	0	0	0	0	30.593292285030213	36.719818309514984	42.88319806160105	48.34530384535896	36.99190454081253	41.32576661215628	27.688096700913462	30.71670579528285	29.7285892359197	25.131687510487797	34.78074248334611	31.60885506993245
Gm2000	25.12917991757323	21.624030498599033	28.415502063968532	27.642852745634922	43.92545750201159	29.837259121764927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Soat1	26.09568683747989	22.65374623662756	43.914866826133185	36.43830589197331	31.210193488271393	38.47436044648635	0	0	0	0	0	0	25.194475999436644	26.70532240691999	26.926659247982055	39.136674541481064	28.455311185240404	27.849973151670536	0	0	0	0	0	0
Tor3a	119.84685806842616	129.7441829915942	91.2740369327474	100.51946452958154	89.00684809618137	96.57849663097595	0	0	0	0	0	0	45.88993842754532	56.74881011470497	45.875049089154615	54.10069716028265	35.09488379512983	45.81769776565153	43.26265109517728	52.33216542900041	28.627530375330082	29.502415773181326	41.91525376198121	40.905577149324344
Rfwd2	68.62199131337304	65.90180723382562	84.38543037178533	50.25973226479077	62.42038697654279	73.80795677489219	38.199626954319385	44.03649353182634	24.24803291307453	35.739500128341824	36.753189478336694	45.78314545311506	39.59131942768616	44.50887067819998	55.84788584766648	50.64746117132844	65.44721572605293	49.41124268844773	48.45416922659856	48.919198118413426	40.73917784181589	46.98532882395544	42.8070676718106	47.413282604898676
4930523C07Rik	299.61714517106543	270.8152391015022	299.65438540185	250.0421680173341	293.6070054081827	261.4686128302032	252.90787500790765	232.4148269735279	235.86722924536133	219.40082023232065	240.9375754690961	234.6386204472147	226.75028399492982	241.4606234292349	249.3209189627968	235.97112591187113	234.28206209181266	251.54814459573387	125.46168817601412	130.83041357250102	115.61118036190994	121.28770928974545	132.88027256457872	138.52115898293926
Mrps14	245.4927576562923	236.83461974656083	220.43540995078618	224.9123018849387	221.93915369437434	217.49791517707592	154.11573633294373	130.47849935355953	147.6925641069085	136.00865326618973	129.65708510413222	156.9707844106802	237.54791656611695	195.83903098407993	219.4024086872612	215.25170997814587	200.13568866952417	202.13690190728616	178.2421225121304	168.37305398895785	187.18000630023516	166.08767398235412	147.14929512184892	155.25525872584467
Cacybp	301.55015901087876	281.1123964817874	251.4341394751155	267.63307431001084	271.64427665717693	282.66877062724666	113.28165234729197	130.47849935355953	154.30566399229247	125.08825044919638	118.42694387464046	119.3632006456214	187.15896456724366	170.2464303441149	184.49748003246964	232.5178899229169	152.71017002745683	201.2385156765871	159.20655603025241	130.83041357250102	147.54188731900888	174.82913050774118	122.17850564662608	129.22443690354737
Rabgap1l	203.93296010030582	212.1214420338762	241.1012296336724	211.09087551212124	201.13235803552675	216.71272414755578	71.13033984597402	61.97728719294078	91.48121508114481	81.40663918122304	73.50637895667339	80.12050454295135	119.67376099732407	136.86477733546494	156.5735371086364	147.33806886204636	108.13018250391353	129.36761722066313	115.07865191317157	105.80198662819649	143.1376518766504	128.93648374945911	137.33934211372568	118.99804261621628
Rc3h1	59.92342903421308	47.36692394931217	61.13638322853836	65.337651944228	78.60345026675758	57.31894515496946	40.83408398565176	44.03649353182634	42.985149254995754	38.71779180570364	47.98333070782846	58.86404415400508	48.5893465703421	53.41064481383998	60.83430422692242	48.34530384535896	77.77785057299043	53.00478761124393	38.07113296375601	48.919198118413426	39.63811898122627	40.42923642991515	42.8070676718106	46.483610396959484
Zbtb37	15.464110718506602	26.772609188741658	20.665819682886205	25.129866132395385	12.715264013740198	19.629775738003243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klhl20	36.72726295645318	22.65374623662756	30.99872952432931	28.899346052254693	33.522059672587794	37.68916941696622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prdx6	311.21522820994534	279.05296500573036	266.93350423728015	267.63307431001084	295.91887159249916	255.18708459404215	173.8741640679365	167.99106791770788	176.34933027690568	148.91458386809094	134.7616947539012	158.60589674829146	156.56567228221343	151.33016030587993	161.55995548789232	178.41719276263427	150.81314928177414	176.08370121701373	216.31325547588642	195.6767924736537	199.29165376672097	179.19985877043473	198.8745018919534	202.66854133074335
Tnfsf4	56.05740135458643	88.55555347045318	92.13511275286767	92.98050468986293	60.108520792226386	62.81528236161037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fasl	18.36363147822659	11.32687311831378	43.914866826133185	32.668825972114	9.247464737265599	8.637101324721426	147.5295937546128	146.78831177275447	131.15981439344858	176.71197285680125	118.42694387464046	131.6265431777058	113.37514199746491	173.5845956449799	193.47303311513033	212.94955265217638	129.9459210792645	189.55949467749946	230.15730382634314	224.11818672854523	205.89800693025867	226.18518759439016	230.08798873598195	213.82460782601362
Suco	37.693769876359845	41.18862952114101	58.55315576817758	66.59414525084777	41.61359131769519	49.46703485976817	43.468541016984126	44.85198415278609	61.722265596916984	53.60925019251274	42.878721058059476	48.23581395953194	54.88796557020126	38.94526184342498	61.831587902773606	73.66903443102318	53.11658087911542	83.5499194550116	57.106699445634014	64.84637890115269	78.17517910186291	71.02433426876986	66.88604323720406	55.78033247635138
Vamp4	97.61719891057292	105.03100527890959	101.6069467741905	111.82790428915946	86.69498191186499	89.51177736529478	125.13670898828764	110.9067244505256	104.70741485191274	101.26191703030183	78.61098860644238	117.72808830801016	116.97435285452728	95.69407195812995	103.71750228852348	97.84168635370266	104.33614101254814	109.60312014528405	84.79479614654747	62.57106736076136	73.77094365950444	78.67310872848354	65.10241541754529	67.86607117956085
Prrc2c	481.32044611351796	478.8178181832643	513.2011887916741	467.4155100625542	636.9191337791681	538.6410462508089	184.411992193266	196.53323965129903	236.969412559592	199.54554238324187	236.85388774928091	218.28749707110217	232.14910028052338	255.92600639964988	253.31005366620155	268.20132847544374	291.19268446229347	246.15782721153957	252.65388239583532	268.486761766176	233.42447844499912	244.76078271083767	293.4067763338685	301.21379537229745
Scyl3	25.12917991757323	17.50516754648493	29.27657788408879	27.642852745634922	26.586461119638592	25.12611294464415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sell	81.18658127215966	87.52583773242465	65.44176232913965	118.1103708222583	94.78651355697238	122.48980060514023	0	0	0	0	0	0	17.99605428531189	12.239939436504995	18.948389841172556	13.812943955816847	10.433614101254815	5.390317384194297	0	0	0	0	0	0
Xcl1	721.0141622503703	1008.0917075299263	1067.7340169491206	1230.106947180754	729.393781151824	923.3846507156725	0	0	0	0	0	0	0	0	0	0	0	0	13.844048350456731	11.376557701956612	8.808470884716948	2.185364131346765	22.295347745734688	15.804427534966225
Sft2d2	43.49281139579982	44.27777673522659	64.58068650901939	96.74998460972223	50.86105605496079	62.030091332090244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiprl	131.4449411073061	126.65503577750862	126.57814555767801	121.87985074211761	130.62043941387657	135.83804810698243	96.15768164363155	83.99553395885394	89.2768484526835	98.28362535294002	75.54822281658097	68.6747181796726	121.47336642585525	133.52661203459994	114.68762272288653	116.25894496145845	112.87273436812026	125.77407229786694	114.21339889126803	77.36059237330495	99.09529745306567	111.45357069868501	104.34222745003834	103.19361508125006
Mpc2	212.63152237946576	195.6459902254198	192.8809837069379	187.21750268634563	151.42723507272416	193.1569932619519	118.55056640995672	105.19829010380737	119.03579793691132	97.29086146048608	99.02942720551832	101.37696493189763	167.36330485340056	136.86477733546494	149.5925513776781	145.0359115360769	142.276555926202	132.0627759127603	97.77359147510066	87.5994943050659	115.61118036190994	107.08284243599148	74.02055451583917	98.5452540415541
Rcsd1	111.1482957892662	107.09043675496663	95.57941603334869	99.26297122296177	116.74924230797818	106.78598001473763	46.1029980483165	73.39415588637723	51.80261576884104	40.70331959061152	55.12978421750504	65.40449350445009	96.27889042641861	93.46862842421996	100.72565126096991	93.23737170176372	99.59358914834141	98.82248537689546	49.3194222485021	68.25934621173967	50.64870758712245	69.93165220309648	42.8070676718106	38.11656052550678
Creg1	39.626783716173165	44.27777673522659	48.22024592673448	45.233759038311696	45.08139059416979	46.32627074168765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd247	390.4687956422917	341.8656250254704	382.31766413339477	388.2564317455087	332.9087305415615	315.64679386709213	366.18952735519963	296.0230954083882	362.6183103818873	273.0100704248334	300.15104740641635	332.74536070388984	429.20589470468855	410.59433200639484	463.7369092708021	410.9350826855512	394.58031510200027	352.16740243402745	269.95894283390624	250.28426944304545	263.1530676809188	239.29737238247074	226.52073309666443	216.6136244498312
Pou2f1	28.028700677293216	46.33720821128364	45.6370184663737	38.95129250521285	40.45765822553699	32.97802323984545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tada1	41.55979755598649	50.456071163397745	43.05379100601293	32.668825972114	39.30172513337879	57.31894515496946	0	0	0	0	0	0	37.791713999154965	38.94526184342498	24.93209189627968	40.2877532044658	44.579987523543295	35.93544922796198	0	0	0	0	0	0
Pogk	20.296645318039914	25.742893450713133	37.02626026517112	20.103892905916307	41.61359131769519	28.266877062724667	56.64082617364598	53.00689036238356	41.8829659407651	39.710555698157584	65.33900351704301	42.51292077789255	28.793686856499022	34.49437477560498	25.92937557213087	35.68343855252685	34.146373422288484	41.32576661215628	0	0	0	0	0	0
Uck2	32.86123527682653	21.624030498599033	27.554426243848273	37.694799198593074	46.23732368632799	29.0520680922448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmco1	111.1482957892662	107.09043675496663	100.74587095407026	94.2369979964827	125.99670704524377	102.07483383761685	54.006369142313616	54.63787160430305	55.109165711533024	63.536889117052134	57.171628077412635	61.316712660421956	110.67573385466812	91.24318489030996	97.73380023341635	71.3668771050537	102.43912026686544	107.80634768388595	68.35498873038011	56.882788509783055	75.97306138068367	81.95115492550369	62.426973688057124	71.58476001131761
Aldh9a1	42.526304475893156	39.12919804508396	29.27657788408879	30.155839358874463	46.23732368632799	29.0520680922448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uap1	20.296645318039914	30.89147214085576	25.832274603607758	33.92531927873377	26.586461119638592	21.98534882656363	39.51685546998557	51.375909120464065	39.678599312303774	47.6526668377891	34.7113456184291	33.51980292103067	0	0	0	0	0	0	0	0	0	0	0	0
Uhmk1	42.526304475893156	49.426355425369216	47.35917010661422	40.207785811832615	45.08139059416979	44.75588868264739	30.296255860322272	34.250606080309375	36.372049369611794	26.80462509625637	30.62765789861391	31.06713441461379	28.793686856499022	30.043487707784987	36.899496006493926	47.194225182374225	45.52849789638464	39.52899415075818	40.666892029466645	28.441394254891527	46.24447214476398	28.409733707507943	33.88892857351672	45.55393818902029
Dusp12	23.1961660777599	28.832040664798708	37.02626026517112	45.233759038311696	34.677992764745994	39.259551476006486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sdhc	60.88993595411974	50.456071163397745	64.58068650901939	54.02921218465008	54.328855331435385	55.74856309592921	21.07565625065897	30.98864359647039	39.678599312303774	42.6888473755194	36.753189478336694	43.330476946698184	55.78776828446686	65.65058425034498	58.83973687522005	54.10069716028265	57.85913274332216	53.90317384194297	39.801639007563104	42.09326349723946	46.24447214476398	48.07801088962883	48.15795113078692	34.39787169375002
Ndufs2	162.3731625443193	165.78423382259257	147.24396524056422	154.54867671423162	164.14249908646437	149.18629560882462	100.10936719063011	114.16868693436459	83.7659318815302	87.36322253594668	108.21772457510248	106.28230194473139	125.07257728291763	126.85028143286995	136.62786359161265	113.95678763548898	139.43102480767797	138.35147952765362	93.44732636558294	93.28777315604421	109.00482719837224	98.34138591060442	87.39776316327998	91.10787637804059
Ufc1	196.2009047410525	161.66537087047848	147.24396524056422	159.57464994071069	142.17977033545856	169.60126237634802	100.10936719063011	112.53770569244509	94.7877650238368	101.26191703030183	83.71559825621135	89.93117856861888	194.3573862813684	158.00649090760993	137.62514726746383	164.60424880681742	161.24676338302896	140.14825198905174	119.4049170226893	127.41744626191405	110.10588605896186	90.69261145089074	83.83050752396242	109.70132053682438
Nit1	51.22486675505312	50.456071163397745	54.24777666757629	71.62011847732684	40.45765822553699	46.32627074168765	19.758427734992786	31.804134217430136	22.04366628461321	25.81186120380243	24.50212631889113	26.979353570585662	0	0	0	0	0	0	25.092337635202824	39.81795195684814	33.03176581768856	33.87314403587486	29.429859024369787	26.030821822297312
Pfdn2	241.62672997666564	241.98319843670345	251.4341394751155	251.29866132395384	195.35269257473576	227.7053985608376	136.99176562928332	158.20518046619094	133.3641810219099	136.00865326618973	123.53155352440945	129.17387467128893	184.45955642444687	160.23193444151994	162.55723916374353	166.90640613278688	160.2982530101876	167.0998389100232	168.7243392711914	160.40946359758823	173.96729997315973	166.08767398235412	130.20483083509058	152.4662421020271
Arhgap30	361.4735880450918	352.16278240575565	332.3752665664198	343.022672707197	374.5223218592567	372.18054799254145	218.6599336005868	220.1824676591317	241.37814581651463	206.49488963041944	270.5443114377562	244.4492944728822	269.94081427967836	270.39138937006487	321.1253436240823	329.20849761363485	339.56671347720214	318.9271118981626	281.2072321186523	296.92815602106754	327.0144815951167	284.09733707507945	313.9184962599444	265.8862514706083
Usf1	98.58370583047959	67.96123870988268	69.74714142974095	82.92855823690476	80.91531645107398	72.23757471585193	63.22696875197691	60.34630595102128	37.47423268384245	50.630958515150915	56.150706147458834	59.6816003228107	70.18461171271638	63.425140716434974	73.79899201298785	75.97119175699265	59.756153489004845	71.87089845592396	76.14226592751201	80.77355968389193	64.9624727747875	85.22920112252383	69.56148496669222	76.23312105101355
B930036N10Rik	23.1961660777599	15.44573607042788	25.832274603607758	13.821426372817461	12.715264013740198	21.200157797043502	0	0	0	0	0	0	20.695462428108673	21.14171357214499	9.972836758511873	11.510786629847372	18.970207456826934	16.170952152582892	0	0	0	0	0	0
Cd244	2.8995207597199877	12.356588856342304	43.05379100601293	23.873372825775615	4.623732368632799	0.7851910295201296	48.73745507964887	59.530815330061536	66.13099885383963	70.48623636422971	43.89964298801327	49.05337012833756	45.88993842754532	67.87602778425497	115.68490639873772	120.8632596133974	75.88082982730774	55.69994630334107	188.62515877497296	209.32866171600165	237.8287138873576	249.1315109735312	198.8745018919534	196.16083587516903
Ly9	131.4449411073061	161.66537087047848	135.1889037588806	167.1136097804293	152.58316816488235	164.1049251697071	75.08202539297258	92.15044016845141	73.84628205345425	83.39216696613093	84.73652018616515	88.29606623100761	96.27889042641861	81.22868898771496	84.76911244735092	79.42442774594687	82.52040243719716	94.3305542234002	48.45416922659856	43.23091926743512	24.22329493297161	40.42923642991515	42.8070676718106	51.131971436655434
Slamf7	199.1004255007725	231.6860410564182	190.29775624657714	277.685020762969	172.23403073157175	208.07562282283436	194.94982031859547	179.40793661114435	184.0646134765203	164.79880614735396	147.01275791334677	163.51123376112523	193.4575835671028	225.8825186918649	198.45945149438626	184.17258607755795	190.6505849411107	208.4256055221795	181.7031345997446	172.92367706974048	115.61118036190994	115.82429896137853	189.06454888383016	150.60689768614873
Cd48	895.9519147534762	875.2583773242466	777.5514655685935	875.7758347139792	801.0616328656324	795.3985129038914	1219.7536055068879	1203.6641565365867	1293.9632109067952	1230.0344627504312	1114.8467475095463	1021.1276548382269	1564.7569201078688	1619.0101709195244	1591.6647466584948	1574.6756109631206	1606.7765715932414	1440.1131278105765	793.4370210855514	704.2089217511142	690.3639055896908	736.4677122638598	705.4248026750455	661.926612052703
Slamf1	28.028700677293216	22.65374623662756	20.665819682886205	27.642852745634922	11.559330921581997	15.703820590402593	30.296255860322272	35.88158732222887	37.47423268384245	38.71779180570364	23.481204388937332	38.42513993386443	47.689543856076504	53.41064481383998	50.86146746841055	55.25177582326739	47.42551864206734	57.49671876473917	77.00751894941557	61.4334115905657	81.47835568363178	87.41456525387059	64.2106015077159	71.58476001131761
Cd84	275.45447217339887	284.201543695873	302.23761286221077	267.63307431001084	290.13920613170814	292.87625401100837	122.50225195695526	146.78831177275447	158.7143972492151	144.94352829827517	144.97091405343917	147.1601103850127	155.66586956794785	166.90826504324994	152.58440240523166	172.6617994477106	156.50421151882222	169.79499760212036	123.73118213220702	121.72916741093574	134.32918099193347	110.36088863301163	123.96213346628485	115.27935378445952
Slamf6	589.5692211430642	602.3837067466873	634.6128794286305	571.704454511995	769.851439377361	758.4945345164452	0	0	0	0	0	0	89.08046871229385	54.52336658079498	41.885914385749864	51.798539834313175	60.70466386184619	59.29349122613727	0	0	0	0	0	0
Ncstn	54.124387514773105	41.18862952114101	43.914866826133185	51.51622557141054	55.484788423593585	42.400315594087004	0	0	0	0	0	0	36.891911284889375	46.73431421210998	41.885914385749864	34.532359889542114	24.661269693875017	30.545131843767685	0	0	0	0	0	0
Copa	98.58370583047959	108.12015249299516	109.35662915527284	109.31491767591993	132.93230559819298	122.48980060514023	61.909740236310725	83.1800433378942	74.9484653676849	65.52241690196001	73.50637895667339	71.94494285489509	96.27889042641861	112.38489846245496	100.72565126096991	119.71218095041267	83.46891281003852	95.22894045409926	85.66004916845102	70.53465775213098	84.78153226540063	101.61943210762456	93.64046053208568	75.30344884307436
Pex19	35.76075603654652	37.06976656902691	47.35917010661422	42.720772425072155	38.14579204122059	36.903978387446095	0	0	0	0	0	0	38.69151671342056	41.17070537733498	45.875049089154615	41.43883186745054	28.455311185240404	42.22415284285533	0	0	0	0	0	0
Dcaf8	116.94733730870618	131.80361446765124	118.82846317659568	108.05842436930016	122.52890776876917	138.97881222506294	71.13033984597402	74.20964650733698	68.33536548230094	64.52965300950608	70.443613166812	69.49227434847822	79.18263885537232	70.10147131816497	91.75009817830923	75.97119175699265	80.62338169151448	65.58219484103061	67.48973570847656	68.25934621173967	77.07412024127329	80.8584728598303	66.88604323720406	76.23312105101355
Tagln2	637.8945671383973	465.43151358889344	426.232530959528	366.8960455329726	495.89529653586766	474.25538183015834	522.9397207194758	515.3900724465601	441.9755090064948	510.2806407213249	426.7453667206872	572.2893181639382	609.1664375578074	610.8842500582947	401.90532136802847	420.1437119894291	503.65900797875514	486.9253370388849	66.62448268657302	61.4334115905657	60.55823733242902	43.707282626935296	54.400648499592634	64.14738234780408
Aim2	121.77987190823949	115.32816265919483	103.32909841443103	121.87985074211761	138.71197105898398	114.63789030993892	0	0	0	0	0	0	54.88796557020126	51.18520127992998	46.8723327650058	56.402854486252124	38.888925286495216	55.69994630334107	59.70245851134465	65.98403467134834	67.16459049596673	63.375559809056185	60.64334586839835	71.58476001131761
Gm4955	216.49755005909242	222.41859941416146	208.38034846910256	250.0421680173341	257.77307955127856	280.31319753868627	155.4329648486099	163.91361481290915	162.02094719190708	155.8639311152685	193.97516669122143	184.7676941500715	202.45561070975876	226.9952404588199	178.5137779773625	178.41719276263427	283.6046014795627	249.75137213433578	179.10737553403396	163.8224309081752	105.70165061660337	156.2535353912937	197.98268798212402	228.69936315304068
BC094916	137.2439826267461	187.4082643211916	142.93858613996292	168.37010308704907	116.74924230797818	152.32705972690516	115.91610937862434	101.93632761996838	80.4593819388382	100.2691531378479	110.25956843501008	109.5525266199539	135.87020985410476	159.11921267456492	157.57082078448758	161.1510128178632	187.80505382258667	172.4901562942175	88.25580823416166	80.77355968389193	104.60059175601376	100.52675004195119	96.31590226157384	105.05295949712844
Pydc4	209.73200161974577	191.52712727330572	179.96484640513404	232.45126172465731	197.66455875905214	201.7940945866733	75.08202539297258	81.5490620959747	91.48121508114481	81.40663918122304	95.96666141565692	96.47162791906388	143.06863156822953	112.38489846245496	105.71206964022585	136.97836089518373	120.46081735085104	127.57084475926504	140.1709895483744	126.27979049171839	118.9143569436788	112.54625276435839	133.77208647440813	141.31017560675684
Pyhin1	277.38748601321214	282.14211221981594	249.71198783487498	290.2499538291667	270.48834356501874	324.28389519181354	156.7501933642761	153.31223674043244	177.45151359113632	154.87116722281456	157.22197721288475	192.94325583812775	248.34554913730406	269.2786676031099	214.41599030800526	262.4459351605201	259.891842158529	273.10941413251106	139.30573652647087	167.23539821876219	134.32918099193347	144.23403266888647	140.90659775304323	177.56739171638523
Pydc3	100.51671967029291	90.61498494651023	80.94112709130431	105.54543775606062	104.03397829423797	110.71193516233828	52.68914062664743	48.92943725758482	40.78078262653443	54.602014084966676	69.4226912368582	62.13426882922758	79.18263885537232	76.77780191989497	65.82072260617836	77.1222704199774	95.79954765697602	103.3144165303907	75.27701290560847	53.46982119919607	74.87200252009406	57.912149480689266	93.64046053208568	92.96722079391897
Ifi204	29.96171451710654	44.27777673522659	35.3041086249306	26.386359439015155	25.430528027480396	23.55573088560389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mndal	941.3777399890894	1045.1614740989532	913.6014451475943	908.4446606860931	1006.8177232697919	1030.9558217599304	288.4730449308947	291.1301516826297	341.67682741150475	307.7568066607213	345.0716123243834	309.0362318085267	457.099778846922	547.4591093418597	462.7396255949509	462.73362251986435	494.17390425034165	485.12856457748677	452.52733045555436	496.01791580530823	408.4928372787485	443.6289186633933	448.58239664418187	424.8601990282097
Mnda	35.76075603654652	50.456071163397745	23.24904714324698	31.41233266549423	42.76952440985339	36.11878735792597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifi203	852.4591033576764	845.3966209214193	718.1372339802956	745.1005308255232	765.2277070087282	793.042939815331	345.11387110454064	282.15975485207247	274.44364524343445	320.6627372626225	294.02551582669355	297.5904454452479	467.89741141810913	570.8262664479148	464.73419294665325	491.5105890944828	526.4232569269475	572.2720289552946	417.051956557509	360.63687915202456	398.58330753344194	398.8289539707846	498.5239755946276	468.5547928013516
